input_file,pdf_lines_json,factor,spans_preview,color,canonical_key,page,bbox,match_type,match_score,color_match,mapped_json,review_action,reviewer_notes
data/extracted/user_1164_credit_summary_2025-09-01_094258_ground_truth_unvalidated.json,tmp/auto_map/user_1164_credit_summary_2025-09-01_094258_ground_truth_unvalidated.pdf.lines.json,Too Few Open Rev Accounts,Too Few Open Rev Accounts...,#dc3545,too_few_open_rev_accounts--ec1b6ece80,0,"[382.67999267578125, 199.8250274658203, 526.3510131835938, 214.93902587890625]",exact,1.00,,tmp/auto_map/user_1164_credit_summary_2025-09-01_094258_ground_truth_unvalidated.mapped.json,,
data/extracted/user_1164_credit_summary_2025-09-01_094258_ground_truth_unvalidated.json,tmp/auto_map/user_1164_credit_summary_2025-09-01_094258_ground_truth_unvalidated.pdf.lines.json,Avg Age Open,Avg Age Open...,#dc3545,avg_age_open--8f2357d36a,0,"[382.67999267578125, 216.83497619628906, 454.2240295410156, 231.948974609375]",exact,1.00,,tmp/auto_map/user_1164_credit_summary_2025-09-01_094258_ground_truth_unvalidated.mapped.json,,
data/extracted/user_1164_credit_summary_2025-09-01_094258_ground_truth_unvalidated.json,tmp/auto_map/user_1164_credit_summary_2025-09-01_094258_ground_truth_unvalidated.pdf.lines.json,No Closed Rev Depth,No Closed Rev Depth...,#dc3545,no_closed_rev_depth--fd24789bc0,0,"[382.67999267578125, 233.84498596191406, 489.0499572753906, 248.958984375]",exact,1.00,,tmp/auto_map/user_1164_credit_summary_2025-09-01_094258_ground_truth_unvalidated.mapped.json,,
data/extracted/user_1164_credit_summary_2025-09-01_094258_ground_truth_unvalidated.json,tmp/auto_map/user_1164_credit_summary_2025-09-01_094258_ground_truth_unvalidated.pdf.lines.json,Accounts Too New,Accounts Too New...,#dc3545,accounts_too_new--7cd91ff6ba,0,"[382.67999267578125, 250.84498596191406, 474.99200439453125, 265.958984375]",exact,1.00,,tmp/auto_map/user_1164_credit_summary_2025-09-01_094258_ground_truth_unvalidated.mapped.json,,
data/extracted/user_1164_credit_summary_2025-09-01_094258_ground_truth_unvalidated.json,tmp/auto_map/user_1164_credit_summary_2025-09-01_094258_ground_truth_unvalidated.pdf.lines.json,No Open Mortgage,No Open Mortgage...,#212529,no_open_mortgage--ebe5b24987,0,"[382.67999267578125, 267.85498046875, 476.2239990234375, 282.968994140625]",exact,1.00,,tmp/auto_map/user_1164_credit_summary_2025-09-01_094258_ground_truth_unvalidated.mapped.json,,
data/extracted/user_1164_credit_summary_2025-09-01_094258_ground_truth_unvalidated.json,tmp/auto_map/user_1164_credit_summary_2025-09-01_094258_ground_truth_unvalidated.pdf.lines.json,No Rev Acct Open 10K 2yr,No Rev Acct Open 10K 2yr...,#212529,no_rev_acct_open_10k_2yr--52bc04a72c,0,"[382.67999267578125, 284.864990234375, 514.7350463867188, 299.97900390625]",exact,1.00,,tmp/auto_map/user_1164_credit_summary_2025-09-01_094258_ground_truth_unvalidated.mapped.json,,
data/extracted/user_1250_credit_summary_2025-09-01_095551_ground_truth_unvalidated.json,tmp/auto_map/user_1250_credit_summary_2025-09-01_095551_ground_truth_unvalidated.pdf.lines.json,2 Charged Off Accts,2 Charged Off Accts...,#428f4e,2_charged_off_accts--398d8d95e1,0,"[382.67999267578125, 165.8050079345703, 481.72406005859375, 180.91900634765625]",exact,1.00,,tmp/auto_map/user_1250_credit_summary_2025-09-01_095551_ground_truth_unvalidated.mapped.json,,
data/extracted/user_1250_credit_summary_2025-09-01_095551_ground_truth_unvalidated.json,tmp/auto_map/user_1250_credit_summary_2025-09-01_095551_ground_truth_unvalidated.pdf.lines.json,2 Unpaid Collection(s),2 Unpaid Collection(s)...,#428f4e,2_unpaid_collection_s--97f83e4c17,0,"[382.67999267578125, 182.8150177001953, 490.87591552734375, 197.92901611328125]",exact,1.00,,tmp/auto_map/user_1250_credit_summary_2025-09-01_095551_ground_truth_unvalidated.mapped.json,,
data/extracted/user_1250_credit_summary_2025-09-01_095551_ground_truth_unvalidated.json,tmp/auto_map/user_1250_credit_summary_2025-09-01_095551_ground_truth_unvalidated.pdf.lines.json,$672 Unpaid Collection(s),$672 Unpaid Collection(s)...,#428f4e,672_unpaid_collection_s--07321fe443,0,"[382.67999267578125, 199.8250274658203, 509.2239074707031, 214.93902587890625]",exact,1.00,,tmp/auto_map/user_1250_credit_summary_2025-09-01_095551_ground_truth_unvalidated.mapped.json,,
data/extracted/user_1250_credit_summary_2025-09-01_095551_ground_truth_unvalidated.json,tmp/auto_map/user_1250_credit_summary_2025-09-01_095551_ground_truth_unvalidated.pdf.lines.json,2 Over Limit Accnt,2 Over Limit Accnt...,#428f4e,2_over_limit_accnt--2a103e3f1f,0,"[382.67999267578125, 216.83497619628906, 472.5390319824219, 231.948974609375]",exact,1.00,,tmp/auto_map/user_1250_credit_summary_2025-09-01_095551_ground_truth_unvalidated.mapped.json,,
data/extracted/user_1250_credit_summary_2025-09-01_095551_ground_truth_unvalidated.json,tmp/auto_map/user_1250_credit_summary_2025-09-01_095551_ground_truth_unvalidated.pdf.lines.json,Past Due Not Late,Past Due Not Late...,#428f4e,past_due_not_late--30baf3a877,0,"[382.67999267578125, 233.84498596191406, 472.56103515625, 248.958984375]",exact,1.00,,tmp/auto_map/user_1250_credit_summary_2025-09-01_095551_ground_truth_unvalidated.mapped.json,,
data/extracted/user_1250_credit_summary_2025-09-01_095551_ground_truth_unvalidated.json,tmp/auto_map/user_1250_credit_summary_2025-09-01_095551_ground_truth_unvalidated.pdf.lines.json,3 Rev Lates in 12-24 mo,3 Rev Lates in 12-24 mo...,#dc3545,3_rev_lates_in_12_24_mo--bc65d806df,0,"[382.67999267578125, 250.84498596191406, 502.5140075683594, 265.958984375]",exact,1.00,,tmp/auto_map/user_1250_credit_summary_2025-09-01_095551_ground_truth_unvalidated.mapped.json,,
data/extracted/user_1250_credit_summary_2025-09-01_095551_ground_truth_unvalidated.json,tmp/auto_map/user_1250_credit_summary_2025-09-01_095551_ground_truth_unvalidated.pdf.lines.json,12 Rev Lates in 2-4 yrs,12 Rev Lates in 2-4 yrs...,#dc3545,12_rev_lates_in_2_4_yrs--ed5f9e59e3,0,"[382.67999267578125, 267.85498046875, 495.7820129394531, 282.968994140625]",exact,1.00,,tmp/auto_map/user_1250_credit_summary_2025-09-01_095551_ground_truth_unvalidated.mapped.json,,
data/extracted/user_1250_credit_summary_2025-09-01_095551_ground_truth_unvalidated.json,tmp/auto_map/user_1250_credit_summary_2025-09-01_095551_ground_truth_unvalidated.pdf.lines.json,1 Charged Off Acct,1 Charged Off Acct...,#dc3545,1_charged_off_acct--ce0f6d7de1,0,"[382.67999267578125, 284.864990234375, 476.22406005859375, 299.97900390625]",exact,1.00,,tmp/auto_map/user_1250_credit_summary_2025-09-01_095551_ground_truth_unvalidated.mapped.json,,
data/extracted/user_1247_credit_summary_2025-09-01_103303_ground_truth_unvalidated.json,tmp/auto_map/user_1247_credit_summary_2025-09-01_103303_ground_truth_unvalidated.pdf.lines.json,Total Rev Usage > 55%,Total Rev Usage > 55%...,#428f4e,total_rev_usage_55--51a7b2c3c7,0,"[382.67999267578125, 165.8050079345703, 499.14801025390625, 180.91900634765625]",exact,1.00,,tmp/auto_map/user_1247_credit_summary_2025-09-01_103303_ground_truth_unvalidated.mapped.json,,
data/extracted/user_1247_credit_summary_2025-09-01_103303_ground_truth_unvalidated.json,tmp/auto_map/user_1247_credit_summary_2025-09-01_103303_ground_truth_unvalidated.pdf.lines.json,Pay $331 so Accts < 40%,Pay $331 so Accts < 40%...,#dc3545,pay_331_so_accts_40--ade56305aa,0,"[382.67999267578125, 182.8150177001953, 508.33306884765625, 197.92901611328125]",exact,1.00,,tmp/auto_map/user_1247_credit_summary_2025-09-01_103303_ground_truth_unvalidated.mapped.json,,
data/extracted/user_1247_credit_summary_2025-09-01_103303_ground_truth_unvalidated.json,tmp/auto_map/user_1247_credit_summary_2025-09-01_103303_ground_truth_unvalidated.pdf.lines.json,No Open Rev Credit Lines,No Open Rev Credit Lines...,#dc3545,no_open_rev_credit_lines--2b0765cfbd,0,"[382.67999267578125, 199.8250274658203, 511.06097412109375, 214.93902587890625]",exact,1.00,,tmp/auto_map/user_1247_credit_summary_2025-09-01_103303_ground_truth_unvalidated.mapped.json,,
data/extracted/user_1247_credit_summary_2025-09-01_103303_ground_truth_unvalidated.json,tmp/auto_map/user_1247_credit_summary_2025-09-01_103303_ground_truth_unvalidated.pdf.lines.json,No 3k+ Lines,No 3k+ Lines...,#dc3545,no_3k_lines--b92861114e,0,"[382.67999267578125, 216.83497619628906, 447.1839904785156, 231.948974609375]",exact,1.00,,tmp/auto_map/user_1247_credit_summary_2025-09-01_103303_ground_truth_unvalidated.mapped.json,,
data/extracted/user_1247_credit_summary_2025-09-01_103303_ground_truth_unvalidated.json,tmp/auto_map/user_1247_credit_summary_2025-09-01_103303_ground_truth_unvalidated.pdf.lines.json,Too Few Open Rev Accounts,Too Few Open Rev Accounts...,#dc3545,too_few_open_rev_accounts--ec1b6ece80,0,"[382.67999267578125, 233.84498596191406, 526.3510131835938, 248.958984375]",exact,1.00,,tmp/auto_map/user_1247_credit_summary_2025-09-01_103303_ground_truth_unvalidated.mapped.json,,
data/extracted/user_1247_credit_summary_2025-09-01_103303_ground_truth_unvalidated.json,tmp/auto_map/user_1247_credit_summary_2025-09-01_103303_ground_truth_unvalidated.pdf.lines.json,1 Rev Late in 6-12 mo,1 Rev Late in 6-12 mo...,#dc3545,1_rev_late_in_6_12_mo--0886308c49,0,"[382.67999267578125, 250.84498596191406, 490.89801025390625, 265.958984375]",exact,1.00,,tmp/auto_map/user_1247_credit_summary_2025-09-01_103303_ground_truth_unvalidated.mapped.json,,
data/extracted/user_1247_credit_summary_2025-09-01_103303_ground_truth_unvalidated.json,tmp/auto_map/user_1247_credit_summary_2025-09-01_103303_ground_truth_unvalidated.pdf.lines.json,2 Rev Lates in 12-24 mo,2 Rev Lates in 12-24 mo...,#dc3545,2_rev_lates_in_12_24_mo--f47fb1d406,0,"[382.67999267578125, 267.85498046875, 502.5140075683594, 282.968994140625]",exact,1.00,,tmp/auto_map/user_1247_credit_summary_2025-09-01_103303_ground_truth_unvalidated.mapped.json,,
data/extracted/user_1247_credit_summary_2025-09-01_103303_ground_truth_unvalidated.json,tmp/auto_map/user_1247_credit_summary_2025-09-01_103303_ground_truth_unvalidated.pdf.lines.json,No Closed Rev Depth,No Closed Rev Depth...,#dc3545,no_closed_rev_depth--fd24789bc0,0,"[382.67999267578125, 284.864990234375, 489.0499572753906, 299.97900390625]",exact,1.00,,tmp/auto_map/user_1247_credit_summary_2025-09-01_103303_ground_truth_unvalidated.mapped.json,,
data/extracted/user_1276_credit_summary_2025-09-01_131745_ground_truth_unvalidated.json,tmp/auto_map/user_1276_credit_summary_2025-09-01_131745_ground_truth_unvalidated.pdf.lines.json,7k+ line for 12+yrs,7k+ line for 12+yrs...,green,7k_line_for_12_yrs--487a417e37,0,"[382.67999267578125, 165.8050079345703, 473.166015625, 180.91900634765625]",exact,1.00,,tmp/auto_map/user_1276_credit_summary_2025-09-01_131745_ground_truth_unvalidated.mapped.json,,
data/extracted/user_1276_credit_summary_2025-09-01_131745_ground_truth_unvalidated.json,tmp/auto_map/user_1276_credit_summary_2025-09-01_131745_ground_truth_unvalidated.pdf.lines.json,Seasoned Closed Accounts,Seasoned Closed Accounts...,green,seasoned_closed_accounts--de9556a1be,0,"[382.67999267578125, 182.8150177001953, 517.803955078125, 197.92901611328125]",exact,1.00,,tmp/auto_map/user_1276_credit_summary_2025-09-01_131745_ground_truth_unvalidated.mapped.json,,
data/extracted/user_1276_credit_summary_2025-09-01_131745_ground_truth_unvalidated.json,tmp/auto_map/user_1276_credit_summary_2025-09-01_131745_ground_truth_unvalidated.pdf.lines.json,Great Closed Rev Depth,Great Closed Rev Depth...,green,great_closed_rev_depth--01b74bb769,0,"[382.67999267578125, 199.8250274658203, 502.50299072265625, 214.93902587890625]",exact,1.00,,tmp/auto_map/user_1276_credit_summary_2025-09-01_131745_ground_truth_unvalidated.mapped.json,,
data/extracted/user_1276_credit_summary_2025-09-01_131745_ground_truth_unvalidated.json,tmp/auto_map/user_1276_credit_summary_2025-09-01_131745_ground_truth_unvalidated.pdf.lines.json,Ok Open Rev Depth,Ok Open Rev Depth...,green,ok_open_rev_depth--edf7078316,0,"[382.67999267578125, 216.83497619628906, 481.7240295410156, 231.948974609375]",exact,1.00,,tmp/auto_map/user_1276_credit_summary_2025-09-01_131745_ground_truth_unvalidated.mapped.json,,
data/extracted/user_1276_credit_summary_2025-09-01_131745_ground_truth_unvalidated.json,tmp/auto_map/user_1276_credit_summary_2025-09-01_131745_ground_truth_unvalidated.pdf.lines.json,3+ Closed Rev Accnts,3+ Closed Rev Accnts...,green,3_closed_rev_accnts--b607705a41,0,"[382.67999267578125, 233.84498596191406, 491.19500732421875, 248.958984375]",exact,1.00,,tmp/auto_map/user_1276_credit_summary_2025-09-01_131745_ground_truth_unvalidated.mapped.json,,
data/extracted/user_1276_credit_summary_2025-09-01_131745_ground_truth_unvalidated.json,tmp/auto_map/user_1276_credit_summary_2025-09-01_131745_ground_truth_unvalidated.pdf.lines.json,Closed Accnts Over 7.5k,Closed Accnts Over 7.5k...,green,closed_accnts_over_7_5k--d650567420,0,"[382.67999267578125, 250.84498596191406, 503.7240295410156, 265.958984375]",exact,1.00,,tmp/auto_map/user_1276_credit_summary_2025-09-01_131745_ground_truth_unvalidated.mapped.json,,
data/extracted/user_1276_credit_summary_2025-09-01_131745_ground_truth_unvalidated.json,tmp/auto_map/user_1276_credit_summary_2025-09-01_131745_ground_truth_unvalidated.pdf.lines.json,8+ Closed RE Accounts,8+ Closed RE Accounts...,green,8_closed_re_accounts--f5ea90f4c6,0,"[382.67999267578125, 267.85498046875, 499.14801025390625, 282.968994140625]",exact,1.00,,tmp/auto_map/user_1276_credit_summary_2025-09-01_131745_ground_truth_unvalidated.mapped.json,,
data/extracted/user_1276_credit_summary_2025-09-01_131745_ground_truth_unvalidated.json,tmp/auto_map/user_1276_credit_summary_2025-09-01_131745_ground_truth_unvalidated.pdf.lines.json,Paid Off 200k+ RE/RE,Paid Off 200k+ RE/RE...,green,paid_off_200k_re_re--737322e983,0,"[382.67999267578125, 284.864990234375, 492.42706298828125, 299.97900390625]",exact,1.00,,tmp/auto_map/user_1276_credit_summary_2025-09-01_131745_ground_truth_unvalidated.mapped.json,,
data/extracted/user_1238_credit_summary_2025-09-01_092325_ground_truth_unvalidated.json,tmp/auto_map/user_1238_credit_summary_2025-09-01_092325_ground_truth_unvalidated.pdf.lines.json,$991 Unpaid Collections,$991 Unpaid Collections...,#dc3545,991_unpaid_collections--a03566b48e,0,"[382.67999267578125, 335.8849792480469, 501.8979187011719, 350.9989929199219]",exact,1.00,,tmp/auto_map/user_1238_credit_summary_2025-09-01_092325_ground_truth_unvalidated.mapped.json,,
data/extracted/user_1238_credit_summary_2025-09-01_092325_ground_truth_unvalidated.json,tmp/auto_map/user_1238_credit_summary_2025-09-01_092325_ground_truth_unvalidated.pdf.lines.json,No Open 1k+ Lines,No Open 1k+ Lines...,#dc3545,no_open_1k_lines--2ec57c8e70,0,"[382.67999267578125, 199.8250274658203, 477.14801025390625, 214.93902587890625]",exact,1.00,,tmp/auto_map/user_1238_credit_summary_2025-09-01_092325_ground_truth_unvalidated.mapped.json,,
data/extracted/user_1238_credit_summary_2025-09-01_092325_ground_truth_unvalidated.json,tmp/auto_map/user_1238_credit_summary_2025-09-01_092325_ground_truth_unvalidated.pdf.lines.json,No Open Rev Credit Lines,No Open Rev Credit Lines...,#dc3545,no_open_rev_credit_lines--2b0765cfbd,0,"[382.67999267578125, 216.83497619628906, 511.06097412109375, 231.948974609375]",exact,1.00,,tmp/auto_map/user_1238_credit_summary_2025-09-01_092325_ground_truth_unvalidated.mapped.json,,
data/extracted/user_1238_credit_summary_2025-09-01_092325_ground_truth_unvalidated.json,tmp/auto_map/user_1238_credit_summary_2025-09-01_092325_ground_truth_unvalidated.pdf.lines.json,No Revolving Accounts,No Revolving Accounts...,#dc3545,no_revolving_accounts--045de45d14,0,"[382.67999267578125, 233.84498596191406, 496.386962890625, 248.958984375]",exact,1.00,,tmp/auto_map/user_1238_credit_summary_2025-09-01_092325_ground_truth_unvalidated.mapped.json,,
data/extracted/user_1238_credit_summary_2025-09-01_092325_ground_truth_unvalidated.json,tmp/auto_map/user_1238_credit_summary_2025-09-01_092325_ground_truth_unvalidated.pdf.lines.json,BK w/ Neg Credit,BK w/ Neg Credit...,#dc3545,bk_w_neg_credit--21be8b3580,0,"[382.67999267578125, 250.84498596191406, 467.03900146484375, 265.958984375]",exact,1.00,,tmp/auto_map/user_1238_credit_summary_2025-09-01_092325_ground_truth_unvalidated.mapped.json,,
data/extracted/user_1238_credit_summary_2025-09-01_092325_ground_truth_unvalidated.json,tmp/auto_map/user_1238_credit_summary_2025-09-01_092325_ground_truth_unvalidated.pdf.lines.json,Wait for 6yr C-13 BK to be 7 yrs,Wait for 6yr C-13 BK to be 7 yrs...,#dc3545,wait_for_6yr_c_13_bk_to_be_7_yrs--4fee4c8b24,0,"[382.67999267578125, 267.85498046875, 537.9561157226562, 282.968994140625]",exact,1.00,,tmp/auto_map/user_1238_credit_summary_2025-09-01_092325_ground_truth_unvalidated.mapped.json,,
data/extracted/user_1238_credit_summary_2025-09-01_092325_ground_truth_unvalidated.json,tmp/auto_map/user_1238_credit_summary_2025-09-01_092325_ground_truth_unvalidated.pdf.lines.json,Avg Age Open,Avg Age Open...,#dc3545,avg_age_open--8f2357d36a,0,"[382.67999267578125, 284.864990234375, 454.2240295410156, 299.97900390625]",exact,1.00,,tmp/auto_map/user_1238_credit_summary_2025-09-01_092325_ground_truth_unvalidated.mapped.json,,
data/extracted/user_1238_credit_summary_2025-09-01_092325_ground_truth_unvalidated.json,tmp/auto_map/user_1238_credit_summary_2025-09-01_092325_ground_truth_unvalidated.pdf.lines.json,No Closed Rev Depth,No Closed Rev Depth...,#dc3545,no_closed_rev_depth--fd24789bc0,0,"[382.67999267578125, 301.875, 489.0499572753906, 316.989013671875]",exact,1.00,,tmp/auto_map/user_1238_credit_summary_2025-09-01_092325_ground_truth_unvalidated.mapped.json,,
data/extracted/user_1076_credit_summary_2025-09-01_092024_ground_truth_unvalidated.json,tmp/auto_map/user_1076_credit_summary_2025-09-01_092024_ground_truth_unvalidated.pdf.lines.json,No Open 1k+ Lines,No Open 1k+ Lines...,#dc3545,no_open_1k_lines--2ec57c8e70,0,"[382.67999267578125, 165.8050079345703, 477.14801025390625, 180.91900634765625]",exact,1.00,,tmp/auto_map/user_1076_credit_summary_2025-09-01_092024_ground_truth_unvalidated.mapped.json,,
data/extracted/user_1076_credit_summary_2025-09-01_092024_ground_truth_unvalidated.json,tmp/auto_map/user_1076_credit_summary_2025-09-01_092024_ground_truth_unvalidated.pdf.lines.json,No Open Rev Credit Lines,No Open Rev Credit Lines...,#dc3545,no_open_rev_credit_lines--2b0765cfbd,0,"[382.67999267578125, 182.8150177001953, 511.06097412109375, 197.92901611328125]",exact,1.00,,tmp/auto_map/user_1076_credit_summary_2025-09-01_092024_ground_truth_unvalidated.mapped.json,,
data/extracted/user_1076_credit_summary_2025-09-01_092024_ground_truth_unvalidated.json,tmp/auto_map/user_1076_credit_summary_2025-09-01_092024_ground_truth_unvalidated.pdf.lines.json,No Revolving Accounts,No Revolving Accounts...,#dc3545,no_revolving_accounts--045de45d14,0,"[382.67999267578125, 199.8250274658203, 496.386962890625, 214.93902587890625]",exact,1.00,,tmp/auto_map/user_1076_credit_summary_2025-09-01_092024_ground_truth_unvalidated.mapped.json,,
data/extracted/user_1076_credit_summary_2025-09-01_092024_ground_truth_unvalidated.json,tmp/auto_map/user_1076_credit_summary_2025-09-01_092024_ground_truth_unvalidated.pdf.lines.json,Avg Age Open,Avg Age Open...,#dc3545,avg_age_open--8f2357d36a,0,"[382.67999267578125, 216.83497619628906, 454.2240295410156, 231.948974609375]",exact,1.00,,tmp/auto_map/user_1076_credit_summary_2025-09-01_092024_ground_truth_unvalidated.mapped.json,,
data/extracted/user_1076_credit_summary_2025-09-01_092024_ground_truth_unvalidated.json,tmp/auto_map/user_1076_credit_summary_2025-09-01_092024_ground_truth_unvalidated.pdf.lines.json,Seasoned Closed Accounts,Seasoned Closed Accounts...,#428f4e,seasoned_closed_accounts--de9556a1be,0,"[382.67999267578125, 233.84498596191406, 517.803955078125, 248.958984375]",exact,1.00,,tmp/auto_map/user_1076_credit_summary_2025-09-01_092024_ground_truth_unvalidated.mapped.json,,
data/extracted/user_1076_credit_summary_2025-09-01_092024_ground_truth_unvalidated.json,tmp/auto_map/user_1076_credit_summary_2025-09-01_092024_ground_truth_unvalidated.pdf.lines.json,Good Closed Rev Depth,Good Closed Rev Depth...,#428f4e,good_closed_rev_depth--1f7cbe1452,0,"[382.67999267578125, 250.84498596191406, 501.8979797363281, 265.958984375]",exact,1.00,,tmp/auto_map/user_1076_credit_summary_2025-09-01_092024_ground_truth_unvalidated.mapped.json,,
data/extracted/user_1076_credit_summary_2025-09-01_092024_ground_truth_unvalidated.json,tmp/auto_map/user_1076_credit_summary_2025-09-01_092024_ground_truth_unvalidated.pdf.lines.json,1+ Closed Rev Accnts,1+ Closed Rev Accnts...,#428f4e,1_closed_rev_accnts--525c47bb44,0,"[382.67999267578125, 267.85498046875, 491.19500732421875, 282.968994140625]",exact,1.00,,tmp/auto_map/user_1076_credit_summary_2025-09-01_092024_ground_truth_unvalidated.mapped.json,,
data/extracted/user_1076_credit_summary_2025-09-01_092024_ground_truth_unvalidated.json,tmp/auto_map/user_1076_credit_summary_2025-09-01_092024_ground_truth_unvalidated.pdf.lines.json,No Rev Acct Open 10K 2yr,No Rev Acct Open 10K 2yr...,#212529,no_rev_acct_open_10k_2yr--52bc04a72c,0,"[382.67999267578125, 284.864990234375, 514.7350463867188, 299.97900390625]",exact,1.00,,tmp/auto_map/user_1076_credit_summary_2025-09-01_092024_ground_truth_unvalidated.mapped.json,,
data/extracted/user_1363_credit_summary_2025-09-01_100318_ground_truth_unvalidated.json,tmp/auto_map/user_1363_credit_summary_2025-09-01_100318_ground_truth_unvalidated.pdf.lines.json,Avg Age Open,Avg Age Open...,#dc3545,avg_age_open--8f2357d36a,0,"[382.67999267578125, 165.8050079345703, 454.2240295410156, 180.91900634765625]",exact,1.00,,tmp/auto_map/user_1363_credit_summary_2025-09-01_100318_ground_truth_unvalidated.mapped.json,,
data/extracted/user_1363_credit_summary_2025-09-01_100318_ground_truth_unvalidated.json,tmp/auto_map/user_1363_credit_summary_2025-09-01_100318_ground_truth_unvalidated.pdf.lines.json,Light Open Rev Depth,Light Open Rev Depth...,#dc3545,light_open_rev_depth--4cfd0227fb,0,"[382.67999267578125, 182.8150177001953, 491.5140075683594, 197.92901611328125]",exact,1.00,,tmp/auto_map/user_1363_credit_summary_2025-09-01_100318_ground_truth_unvalidated.mapped.json,,
data/extracted/user_1363_credit_summary_2025-09-01_100318_ground_truth_unvalidated.json,tmp/auto_map/user_1363_credit_summary_2025-09-01_100318_ground_truth_unvalidated.pdf.lines.json,2 Rev Lates in 2-4 yrs,2 Rev Lates in 2-4 yrs...,#dc3545,2_rev_lates_in_2_4_yrs--64c0622ee6,0,"[382.67999267578125, 199.8250274658203, 489.666015625, 214.93902587890625]",exact,1.00,,tmp/auto_map/user_1363_credit_summary_2025-09-01_100318_ground_truth_unvalidated.mapped.json,,
data/extracted/user_1363_credit_summary_2025-09-01_100318_ground_truth_unvalidated.json,tmp/auto_map/user_1363_credit_summary_2025-09-01_100318_ground_truth_unvalidated.pdf.lines.json,1 Inq Last 4 Mo,1 Inq Last 4 Mo...,#dc3545,1_inq_last_4_mo--d59a8bb4c9,0,"[382.67999267578125, 216.83497619628906, 458.5030517578125, 231.948974609375]",exact,1.00,,tmp/auto_map/user_1363_credit_summary_2025-09-01_100318_ground_truth_unvalidated.mapped.json,,
data/extracted/user_1363_credit_summary_2025-09-01_100318_ground_truth_unvalidated.json,tmp/auto_map/user_1363_credit_summary_2025-09-01_100318_ground_truth_unvalidated.pdf.lines.json,Accounts Too New,Accounts Too New...,#dc3545,accounts_too_new--7cd91ff6ba,0,"[382.67999267578125, 233.84498596191406, 474.99200439453125, 248.958984375]",exact,1.00,,tmp/auto_map/user_1363_credit_summary_2025-09-01_100318_ground_truth_unvalidated.mapped.json,,
data/extracted/user_1363_credit_summary_2025-09-01_100318_ground_truth_unvalidated.json,tmp/auto_map/user_1363_credit_summary_2025-09-01_100318_ground_truth_unvalidated.pdf.lines.json,15k+ lines,15k+ lines...,#428f4e,15k_lines--d3bac27112,0,"[382.67999267578125, 250.84498596191406, 432.5099792480469, 265.958984375]",exact,1.00,,tmp/auto_map/user_1363_credit_summary_2025-09-01_100318_ground_truth_unvalidated.mapped.json,,
data/extracted/user_1363_credit_summary_2025-09-01_100318_ground_truth_unvalidated.json,tmp/auto_map/user_1363_credit_summary_2025-09-01_100318_ground_truth_unvalidated.pdf.lines.json,Seasoned Closed Accounts,Seasoned Closed Accounts...,#428f4e,seasoned_closed_accounts--de9556a1be,0,"[382.67999267578125, 267.85498046875, 517.803955078125, 282.968994140625]",exact,1.00,,tmp/auto_map/user_1363_credit_summary_2025-09-01_100318_ground_truth_unvalidated.mapped.json,,
data/extracted/user_1363_credit_summary_2025-09-01_100318_ground_truth_unvalidated.json,tmp/auto_map/user_1363_credit_summary_2025-09-01_100318_ground_truth_unvalidated.pdf.lines.json,Existing Open Mortgage,Existing Open Mortgage...,#428f4e,existing_open_mortgage--9205da8f64,0,"[382.67999267578125, 284.864990234375, 500.677001953125, 299.97900390625]",exact,1.00,,tmp/auto_map/user_1363_credit_summary_2025-09-01_100318_ground_truth_unvalidated.mapped.json,,
